Time,Command_1,Z_1,Step_1,Command_2,Z_2,Step_2
116.100000,0.018338,199.761025,200.000000,-0.023343,150.029638,150.000000
116.200000,0.017755,199.763272,200.000000,-0.023026,150.030119,150.000000
116.300000,0.017180,199.765525,200.000000,-0.022707,150.030574,150.000000
116.400000,0.016612,199.767784,200.000000,-0.022386,150.031005,150.000000
116.500000,0.016052,199.770047,200.000000,-0.022064,150.031411,150.000000
116.600000,0.015500,199.772314,200.000000,-0.021741,150.031794,150.000000
116.700000,0.014956,199.774585,200.000000,-0.021417,150.032153,150.000000
116.800000,0.014419,199.776860,200.000000,-0.021092,150.032490,150.000000
116.900000,0.013889,199.779136,200.000000,-0.020766,150.032804,150.000000
117.000000,0.013367,199.781415,200.000000,-0.020440,150.033096,150.000000
117.100000,0.012853,199.783695,200.000000,-0.020113,150.033366,150.000000
117.200000,0.012346,199.785976,200.000000,-0.019786,150.033616,150.000000
117.300000,0.011846,199.788257,200.000000,-0.019459,150.033844,150.000000
117.400000,0.011354,199.790539,200.000000,-0.019132,150.034053,150.000000
117.500000,0.010869,199.792820,200.000000,-0.018805,150.034241,150.000000
117.600000,0.010391,199.795100,200.000000,-0.018479,150.034410,150.000000
117.700000,0.009921,199.797378,200.000000,-0.018152,150.034560,150.000000
117.800000,0.009457,199.799654,200.000000,-0.017827,150.034692,150.000000
117.900000,0.009001,199.801928,200.000000,-0.017502,150.034805,150.000000
118.000000,0.008552,199.804200,200.000000,-0.017178,150.034901,150.000000
118.100000,0.008111,199.806468,200.000000,-0.016855,150.034979,150.000000
118.200000,0.007676,199.808732,200.000000,-0.016533,150.035040,150.000000
118.300000,0.007248,199.810992,200.000000,-0.016212,150.035085,150.000000
118.400000,0.006827,199.813248,200.000000,-0.015892,150.035114,150.000000
118.500000,0.006413,199.815499,200.000000,-0.015574,150.035127,150.000000
118.600000,0.006005,199.817745,200.000000,-0.015257,150.035124,150.000000
118.700000,0.005605,199.819985,200.000000,-0.014942,150.035107,150.000000
118.800000,0.005211,199.822219,200.000000,-0.014629,150.035075,150.000000
118.900000,0.004824,199.824447,200.000000,-0.014317,150.035029,150.000000
119.000000,0.004443,199.826668,200.000000,-0.014007,150.034970,150.000000
119.100000,0.004069,199.828882,200.000000,-0.013699,150.034897,150.000000
119.200000,0.003702,199.831088,200.000000,-0.013393,150.034810,150.000000
119.300000,0.003341,199.833287,200.000000,-0.013089,150.034712,150.000000
119.400000,0.002987,199.835478,200.000000,-0.012787,150.034600,150.000000
119.500000,0.002639,199.837661,200.000000,-0.012488,150.034477,150.000000
119.600000,0.002297,199.839835,200.000000,-0.012190,150.034343,150.000000
119.700000,0.001961,199.842000,200.000000,-0.011895,150.034197,150.000000
119.800000,0.001632,199.844156,200.000000,-0.011603,150.034040,150.000000
119.900000,0.001309,199.846302,200.000000,-0.011313,150.033873,150.000000
